post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link,Date,Time
1.02E+16,"The U.S. House voted 363-40 early on Saturday to pass a coronavirus relief package. Here’s how every House member voted.
NYTIMES.COM
How Every House Member Voted on the Coronavirus Relief Bill",The U.S. House voted 363-40 early on Saturday to pass a coronavirus relief package. Here’s how every House member voted.,"NYTIMES.COM
How Every House Member Voted on the Coronavirus Relief Bill",14-03-2020 17:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDu3OVfpYD8WMTG&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F12%2Fus%2Fpolitics%2Fcoronavirus-house-vote-1584036643517%2Fcoronavirus-house-vote-1584036643517-facebookJumbo.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQCuS5ejnvQiOhd1,2860,386,3555,https://m.facebook.com/story.php?story_fbid=10152228898434999&id=5281959998,https://www.nytimes.com/interactive/2020/03/14/us/politics/coronavirus-house-vote.html?smid=fb-nytimes&smtyp=cur,14-03-2020,17:55:47
1.02E+16,"Stephen Sondheim turns 90 this month, and his presence in American entertainment has never felt more inescapable. He is the supreme artist of ambivalence, which is why it took audiences and critics so long to embrace him.
NYTIMES.COM
Stephen Sondheim, the Man Who Felt Too Much","Stephen Sondheim turns 90 this month, and his presence in American entertainment has never felt more inescapable. He is the supreme artist of ambivalence, which is why it took audiences and critics so long to embrace him.","NYTIMES.COM
Stephen Sondheim, the Man Who Felt Too Much",14-03-2020 17:40,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQB9TccDR_tUqmwE&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Farts%2F15SONDHEIM-12%2F15SONDHEIM-12-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1049&sh=549&ext=jpg&_nc_hash=AQD_9_zotezYqrGk,327,28,106,https://m.facebook.com/story.php?story_fbid=10152228968039999&id=5281959998,https://nyti.ms/2xtRWSv,14-03-2020,17:40:08
1.02E+16,"While millions of people search for products to protect themselves from the spread of the coronavirus, some sellers on Amazon are holding stockpiles of hand sanitizer and crucial respirator masks that many hospitals are now rationing.
NYTIMES.COM
He Has 17,700 Bottles of Hand Sanitizer and Nowhere to Sell Them","While millions of people search for products to protect themselves from the spread of the coronavirus, some sellers on Amazon are holding stockpiles of hand sanitizer and crucial respirator masks that many hospitals are now rationing.","NYTIMES.COM
He Has 17,700 Bottles of Hand Sanitizer and Nowhere to Sell Them",14-03-2020 17:40,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQA520VRhFSjY_PD&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fbusiness%2F00gouge1%2F00gouge1-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQAl7JO85lNHeEE9,870,1377,4823,https://m.facebook.com/story.php?story_fbid=10152228967994999&id=5281959998,https://nyti.ms/2WcTOtm,14-03-2020,17:40:05
1.02E+16,"This is what our journalists are turning to right now for comfort. Listen to our special episode of ""The Daily"":
—Taffy Brodesser-Akner reads from “Love in the Time of Cholera” by Gabriel García Márquez
—Wesley Morris reads from “In Pursuit of Flavor” by Edna Lewis
—Dean Baquet reads from “On Living in an Atomic Age” by C.S. Lewis
NYTIMES.COM
Special Episode: A Bit of Relief","This is what our journalists are turning to right now for comfort. Listen to our special episode of ""The Daily"":
—Taffy Brodesser-Akner reads from “Love in the Time of Cholera” by Gabriel García Márquez
—Wesley Morris reads from “In Pursuit of Flavor” by Edna Lewis
—Dean Baquet reads from “On Living in an Atomic Age” by C.S. Lewis","NYTIMES.COM
Special Episode: A Bit of Relief",14-03-2020 17:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBGF5wm1C660uTU&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fpodcasts%2F13daily-joyrelief-image%2Fmerlin_170474973_f7a11524-ed4b-4a97-bdf9-38959931cadf-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQDopHtz5BFWmACI,157,12,29,https://m.facebook.com/story.php?story_fbid=10152228956519999&id=5281959998,https://nyti.ms/33fuoN0,14-03-2020,17:25:09
1.02E+16,"On early Saturday, the U.S. House passed an expansive economic rescue package to address the effects of the coronavirus pandemic.
NYTIMES.COM
House Passes Coronavirus Relief After Democrats Strike Deal With White House","On early Saturday, the U.S. House passed an expansive economic rescue package to address the effects of the coronavirus pandemic.","NYTIMES.COM
House Passes Coronavirus Relief After Democrats Strike Deal With White House",14-03-2020 16:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBIjSG6YlvpeP_d&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F04%2F13%2Fworld%2F13dc-virus-cong-promo%2Fmerlin_170485773_79b9c3c9-faa0-4c38-a218-7ee99bb57339-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAp-fy_pGWhc-0l,928,200,314,https://m.facebook.com/story.php?story_fbid=10152228911754999&id=5281959998,https://www.nytimes.com/2020/03/13/us/politics/trump-coronavirus-relief-congress.html,14-03-2020,16:55:34
1.02E+16,"""Self-isolating may sound excessive and inconvenient, but it kept my premature babies alive,"" writes Jen Gunter for NYT Parenting.
NYTIMES.COM
I Practiced Social Distancing Before Coronavirus. It Works.","""Self-isolating may sound excessive and inconvenient, but it kept my premature babies alive,"" writes Jen Gunter for NYT Parenting.","NYTIMES.COM
I Practiced Social Distancing Before Coronavirus. It Works.",14-03-2020 16:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDvlz3t5St4C5iT&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fmultimedia%2F13-Parenting-sickbabyquarantine%2F13-Parenting-sickbabyquarantine-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1049&sh=549&ext=jpg&_nc_hash=AQB-70u8nfT-CFLO,2722,70,363,https://m.facebook.com/story.php?story_fbid=10152228933699999&id=5281959998,https://nyti.ms/38OB3Px,14-03-2020,16:55:07
1.02E+16,"—The U.S. House passed a sweeping coronavirus relief package
—New Zealand will require everyone entering the country to isolate themselves for 2 weeks
Follow the latest on the coronavirus here.
NYTIMES.COM
Coronavirus Live Updates: House Passes Aid Package; Apple to Shut Stores Outside China","—The U.S. House passed a sweeping coronavirus relief package
—New Zealand will require everyone entering the country to isolate themselves for 2 weeks
Follow the latest on the coronavirus here.","NYTIMES.COM
Coronavirus Live Updates: House Passes Aid Package; Apple to Shut Stores Outside China",14-03-2020 16:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDWQ-mShCkrI0ri&w=476&h=249&url=https%3A%2F%2Fwww.nytimes.com%2Fnewsgraphics%2F2020%2F03%2F04%2Fcorona-virus-social-images%2Fassets%2Fpromo.jpg%3Fu%3D1584181748063&cfs=1&jq=75&ext=jpg&_nc_hash=AQDJA1_q4L9tetE1,449,220,126,https://m.facebook.com/story.php?story_fbid=10152228915324999&id=5281959998,https://nyti.ms/2vXvK33,14-03-2020,16:25:09
1.02E+16,"“To win us back, the Democratic Party needs to actually listen to us and serve us.” Low youth turnout has helped save Joe Biden in the primaries so far. If he wins the nomination, it could be one of his biggest liabilities.
NYTIMES.COM
Joe Biden’s Young Voter Problem: They Don’t Think He’s Listening","“To win us back, the Democratic Party needs to actually listen to us and serve us.” Low youth turnout has helped save Joe Biden in the primaries so far. If he wins the nomination, it could be one of his biggest liabilities.","NYTIMES.COM
Joe Biden’s Young Voter Problem: They Don’t Think He’s Listening",14-03-2020 15:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAo8YjHegvSTV3Z&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fus%2Fpolitics%2F13youngvoters-01%2F13youngvoters-01-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQAj_MwZM34sIU97,924,786,124,https://m.facebook.com/story.php?story_fbid=10152228896214999&id=5281959998,https://nyti.ms/2Wbw88L,14-03-2020,15:55:04
1.02E+16,"“The U.S. is tossing Central Americans into the slaughterhouse.” Instead of a court hearing, the Trump administration is giving Hondurans and Salvadorans a chance to seek asylum — in Guatemala.
NYTIMES.COM
What Happens When the U.S. Outsources Asylum?","“The U.S. is tossing Central Americans into the slaughterhouse.” Instead of a court hearing, the Trump administration is giving Hondurans and Salvadorans a chance to seek asylum — in Guatemala.","NYTIMES.COM
What Happens When the U.S. Outsources Asylum?",14-03-2020 15:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDKSMKaCYERV4qD&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F05%2Fworld%2Famericas%2F1_guatemala-aca_McDonald%2F1_guatemala-aca_McDonald-facebookJumbo-v2.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBw3FsnQ8LeVWW4,216,111,82,https://m.facebook.com/story.php?story_fbid=10152228879774999&id=5281959998,https://nyti.ms/33ltWwL,14-03-2020,15:25:10
1.02E+16,"“Any time you can avoid getting on a plane, getting in a car or eating animal products, that’s a substantial climate savings,” a researcher said.
NYTIMES.COM
Social Distancing? You Might Be Fighting Climate Change, Too","“Any time you can avoid getting on a plane, getting in a car or eating animal products, that’s a substantial climate savings,” a researcher said.","NYTIMES.COM
Social Distancing? You Might Be Fighting Climate Change, Too",14-03-2020 14:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCWXb-BLfLaiLea&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fclimate%2F13cli-virusfootprint-illos-05%2F13cli-virusfootprint-illos-05-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBB52Kbj_TXyKsZ,2390,102,509,https://m.facebook.com/story.php?story_fbid=10152228863454999&id=5281959998,https://nyti.ms/33f0gkS,14-03-2020,14:55:04
1.02E+16,"While countries across Europe have shut schools, sporting events and even restaurants and bars, Boris Johnson has largely kept Britain open, opting for more targeted measures like asking people with respiratory symptoms to stay home.
NYTIMES.COM
As Europe Shuts Down, Britain Takes a Different, and Contentious, Approach","While countries across Europe have shut schools, sporting events and even restaurants and bars, Boris Johnson has largely kept Britain open, opting for more targeted measures like asking people with respiratory symptoms to stay home.","NYTIMES.COM
As Europe Shuts Down, Britain Takes a Different, and Contentious, Approach",14-03-2020 14:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCfITU4_4R2UCgc&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fworld%2F13virus-boris2-sub%2Fmerlin_170415015_9a5a5afc-a985-49e2-863f-2a160b83db5c-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQDX5VTgtnKRa1yM,708,441,441,https://m.facebook.com/story.php?story_fbid=10152228844364999&id=5281959998,https://nyti.ms/2Qg7Ear,14-03-2020,14:25:08
1.02E+16,"China made half the world’s respirators and surgical masks before the coronavirus outbreak and has expanded production since. Now there's growing pressure for the country to export them around the world.
NYTIMES.COM
China Makes the Masks the World Needs. It Is Just Starting to Share.",China made half the world’s respirators and surgical masks before the coronavirus outbreak and has expanded production since. Now there's growing pressure for the country to export them around the world.,"NYTIMES.COM
China Makes the Masks the World Needs. It Is Just Starting to Share.",14-03-2020 13:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBK6EnyAvb-3ZdL&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fbusiness%2F00virus-china-masks-1%2F00virus-china-masks-1-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBXosBo7x_NJB_3,1144,338,375,https://m.facebook.com/story.php?story_fbid=10152228830629999&id=5281959998,https://nyti.ms/2U58wjb,14-03-2020,13:55:06
1.02E+16,"“The whole Hot Girl aesthetic — I think people felt comfortable seeing someone doing whatever they wanted to do."" For The New York Times Magazine, Jenna Wortham speaks with Megan Thee Stallion.
NYTIMES.COM
How Megan Thee Stallion Turned ‘Hot’ Into a State of Mind","“The whole Hot Girl aesthetic — I think people felt comfortable seeing someone doing whatever they wanted to do."" For The New York Times Magazine, Jenna Wortham speaks with Megan Thee Stallion.","NYTIMES.COM
How Megan Thee Stallion Turned ‘Hot’ Into a State of Mind",14-03-2020 12:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCkJXLhB-IOuZfO&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fmagazine%2F15mag-megantheestallion-03%2F15mag-megantheestallion-03-facebookJumbo-v3.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1049&sh=549&ext=jpg&_nc_hash=AQCusHsK01J1WjBB,110,43,9,https://m.facebook.com/story.php?story_fbid=10152228805854999&id=5281959998,https://nyti.ms/2QeX9Et,14-03-2020,12:55:05
1.02E+16,"If Dave Valdes and his husband weren’t going to succeed at marriage, then they were going to excel at divorce.
NYTIMES.COM
‘We Found Our Groove in Splitting Up’","If Dave Valdes and his husband weren’t going to succeed at marriage, then they were going to excel at divorce.","NYTIMES.COM
‘We Found Our Groove in Splitting Up’",14-03-2020 12:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDbk5Ld1yBJOhR8&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Ffashion%2F15MODERN-GAYDIVORCE%2F15MODERN-GAYDIVORCE-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQANDs7gephTJ-mA,101,11,14,https://m.facebook.com/story.php?story_fbid=10152228786529999&id=5281959998,https://nyti.ms/2vnQy3i,14-03-2020,12:25:04
1.02E+16,"Oil producers have begun to lay off employees and call their service companies to say that they have drilled their last well for a while. The collapse of oil prices to nearly $30 a barrel is just beginning to sink in.
NYTIMES.COM
In a Texas Oil Town, Pain but No Panic as Prices Crash",Oil producers have begun to lay off employees and call their service companies to say that they have drilled their last well for a while. The collapse of oil prices to nearly $30 a barrel is just beginning to sink in.,"NYTIMES.COM
In a Texas Oil Town, Pain but No Panic as Prices Crash",14-03-2020 11:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDTwsK8jpwbp0XV&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fbusiness%2F13texoil5%2F13texoil5-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBmh9b1LDfBosa_,292,87,142,https://m.facebook.com/story.php?story_fbid=10152228768394999&id=5281959998,https://nyti.ms/3aXz2Cb,14-03-2020,11:55:05
1.02E+16,"The Schomburg Center for Research in Black Culture has acquired the vast personal archive of Harry Belafonte, including photographs, letters, clippings, recordings and other rare documentation from more than 70 years of his art and activism.
NYTIMES.COM
Six Decades After the Banana Boat, Harry Belafonte’s Archive Sails Home","The Schomburg Center for Research in Black Culture has acquired the vast personal archive of Harry Belafonte, including photographs, letters, clippings, recordings and other rare documentation from more than 70 years of his art and activism.","NYTIMES.COM
Six Decades After the Banana Boat, Harry Belafonte’s Archive Sails Home",14-03-2020 11:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBzHeZc5yWz3IRB&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F04%2F11%2Farts%2F11belafonte1%2F11belafonte1-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCWvFOo2ZaAATce,514,20,193,https://m.facebook.com/story.php?story_fbid=10152228752094999&id=5281959998,https://nyti.ms/2IKIooH,14-03-2020,11:25:07
1.02E+16,"“The world has never faced anything like this. The United States economy is going to need to shut — I mean, shut everything — for two to six weeks,” an economist at George Washington University said.
NYTIMES.COM
House Races to Pass Coronavirus Relief After Democrats Strike Deal With White House","“The world has never faced anything like this. The United States economy is going to need to shut — I mean, shut everything — for two to six weeks,” an economist at George Washington University said.","NYTIMES.COM
House Races to Pass Coronavirus Relief After Democrats Strike Deal With White House",14-03-2020 10:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQA_r8LL9ZMqPQJc&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fus%2Fpolitics%2F13dc-virus-cong-4%2Fmerlin_170477037_b4b66571-001e-4d7e-960a-bfa79c90e08e-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQB6-SAH8slnbBmR,1035,217,317,https://m.facebook.com/story.php?story_fbid=10152228733714999&id=5281959998,https://nyti.ms/2QcAOHs,14-03-2020,10:55:11
1.02E+16,"Breaking News: The House passed an expansive economic rescue package to address the effects of the coronavirus pandemic. It goes to the Senate next.
NYTIMES.COM
Coronavirus Live Updates: House Passes Sweeping Relief Package",Breaking News: The House passed an expansive economic rescue package to address the effects of the coronavirus pandemic. It goes to the Senate next.,"NYTIMES.COM
Coronavirus Live Updates: House Passes Sweeping Relief Package",14-03-2020 10:37,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCaOwMncOrWwEoW&w=476&h=249&url=https%3A%2F%2Fwww.nytimes.com%2Fnewsgraphics%2F2020%2F03%2F04%2Fcorona-virus-social-images%2Fassets%2Fpromo.jpg%3Fu%3D1584161792673&cfs=1&jq=75&ext=jpg&_nc_hash=AQD607nJOTV5r0A1,1258,103,264,https://m.facebook.com/story.php?story_fbid=10152228722234999&id=5281959998,https://www.nytimes.com/2020/03/14/world/coronavirus-news.html?smid=fb-nytimes&smtyp=cur,14-03-2020,10:37:43
1.02E+16,"See what it looks like to visit a drive-through coronavirus clinic in Seattle, the center of the U.S. outbreak.
NYTIMES.COM
Meet the New Drive-Through: A Coronavirus Clinic Serving Up Swabs","See what it looks like to visit a drive-through coronavirus clinic in Seattle, the center of the U.S. outbreak.","NYTIMES.COM
Meet the New Drive-Through: A Coronavirus Clinic Serving Up Swabs",14-03-2020 10:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDb3YvRuhg42Zcq&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F11%2Fus%2F00virus-infectioncontrol04%2Fmerlin_170321100_53418ce1-cc8c-403d-9794-257d0768a947-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAcskAcxLUOqADf,657,49,142,https://m.facebook.com/story.php?story_fbid=10152228715469999&id=5281959998,https://nyti.ms/39PcBP7,14-03-2020,10:25:09
1.02E+16,"The University of Michigan canceled its planned ceremony while students at the University of Maine threw an impromptu “Coronamencement.”
NYTIMES.COM
Cap and Gone? College Commencements Confront the Coronavirus",The University of Michigan canceled its planned ceremony while students at the University of Maine threw an impromptu “Coronamencement.”,"NYTIMES.COM
Cap and Gone? College Commencements Confront the Coronavirus",14-03-2020 09:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBriNS7S4f_Jr_U&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fus%2F13xp-commencement-pix%2F13xp-commencement-pix-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCvxiO2xw298qhd,383,56,130,https://m.facebook.com/story.php?story_fbid=10152228690674999&id=5281959998,https://nyti.ms/38Kwsh7,14-03-2020,09:55:10
1.02E+16,"Bill Gates said that he would step down from the boards of Microsoft and Berkshire Hathaway to devote more of his time to philanthropy.
NYTIMES.COM
Bill Gates Stepping Down From Microsoft’s Board",Bill Gates said that he would step down from the boards of Microsoft and Berkshire Hathaway to devote more of his time to philanthropy.,"NYTIMES.COM
Bill Gates Stepping Down From Microsoft’s Board",14-03-2020 09:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBofI8LUDoYvV2s&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fbusiness%2F13gates-print%2F13gates-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQC0s9yzzB_vJOOL,6791,289,804,https://m.facebook.com/story.php?story_fbid=10152228622639999&id=5281959998,https://www.nytimes.com/2020/03/13/technology/bill-gates-microsoft-board.html?smid=fb-nytimes&smtyp=cur,14-03-2020,09:25:12
1.02E+16,"First came handwashing and social distancing. Then came the prohibitions on large events and the shuttering of schools. If the coronavirus outbreak worsens, the next steps could have an even greater impact on daily life.
NYTIMES.COM
Efforts to Control Coronavirus in the U.S. Could Get Even More Extreme","First came handwashing and social distancing. Then came the prohibitions on large events and the shuttering of schools. If the coronavirus outbreak worsens, the next steps could have an even greater impact on daily life.","NYTIMES.COM
Efforts to Control Coronavirus in the U.S. Could Get Even More Extreme",14-03-2020 08:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAh5wAMD9JUBCAi&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F12%2Fus%2F12virus-control01%2F12virus-control01-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAivGN-xr2ovw4_,1275,257,575,https://m.facebook.com/story.php?story_fbid=10152228637574999&id=5281959998,https://nyti.ms/2U6TtFE,14-03-2020,08:55:08
1.02E+16,"Despite the worsening coronavirus pandemic, the Trump administration is pushing ahead with tougher work requirements for food stamps, and so far has not offered states the opportunity to cover the uninsured on an emergency basis under Medicaid.
NYTIMES.COM
Amid a Pandemic, Trump Moves Forward With Safety Net Cuts","Despite the worsening coronavirus pandemic, the Trump administration is pushing ahead with tougher work requirements for food stamps, and so far has not offered states the opportunity to cover the uninsured on an emergency basis under Medicaid.","NYTIMES.COM
Amid a Pandemic, Trump Moves Forward With Safety Net Cuts",14-03-2020 08:26,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCa_OXcUeMnXkCz&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fus%2Fpolitics%2F13dc-foodstamps%2F13dc-foodstamps-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQBCdIZvdPtxEQ8h,724,547,4637,https://m.facebook.com/story.php?story_fbid=10152228608469999&id=5281959998,https://www.nytimes.com/2020/03/13/us/politics/coronavirus-food-stamps-medicaid.html?smid=fb-nytimes&smtyp=cur,14-03-2020,08:26:07
1.02E+16,"Miami Mayor Francis Suarez was tested after being in close contact with an aide to Brazil's President Jair Bolsonaro.
NYTIMES.COM
Miami Mayor Tests Positive for Coronavirus",Miami Mayor Francis Suarez was tested after being in close contact with an aide to Brazil's President Jair Bolsonaro.,"NYTIMES.COM
Miami Mayor Tests Positive for Coronavirus",14-03-2020 08:12,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDzSRmcSluT3NON&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fus%2F13virus-miamimayor%2F13virus-miamimayor-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQB_X8xZ42Gbaon6,1582,280,909,https://m.facebook.com/story.php?story_fbid=10152228589979999&id=5281959998,https://www.nytimes.com/2020/03/13/us/coronavirus-miami-francis-suarez.html?smid=fb-nytimes&smtyp=cur,14-03-2020,08:12:30
1.02E+16,"In The New York Times Opinion Section
""7 days. That’s what it should take to bring the badly lagging United States up to speed in its battle against the fast-spreading virus,"" writes Dr. David A. Kessler, a former commissioner of the Food and Drug Administration.
NYTIMES.COM
Opinion | How to Fix the Coronavirus Testing Mess in 7 Days","In The New York Times Opinion Section
""7 days. That’s what it should take to bring the badly lagging United States up to speed in its battle against the fast-spreading virus,"" writes Dr. David A. Kessler, a former commissioner of the Food and Drug Administration.","NYTIMES.COM
Opinion | How to Fix the Coronavirus Testing Mess in 7 Days",14-03-2020 07:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fopinion%2F13kessler-3%2F13kessler-3-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQCxCGPbk5iCgTIo,671,149,197,https://m.facebook.com/story.php?story_fbid=10152228574414999&id=5281959998,https://nyti.ms/3cSSzWd,14-03-2020,07:55:08
1.02E+16,"“Tonight I was asked by Jared through my son-in-law for my recommendations,” Dr. Kurt Kloss, whose daughter, Karlie Kloss, is married to Jared Kushner’s brother, wrote to a medical group on Facebook.
NYTIMES.COM
Seeking Advice on the Coronavirus, Jared Kushner Enlists a Doctor in the Family","“Tonight I was asked by Jared through my son-in-law for my recommendations,” Dr. Kurt Kloss, whose daughter, Karlie Kloss, is married to Jared Kushner’s brother, wrote to a medical group on Facebook.","NYTIMES.COM
Seeking Advice on the Coronavirus, Jared Kushner Enlists a Doctor in the Family",14-03-2020 07:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBFjEH1xcBbd9fa&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fus%2F13dc-kushner%2F13dc-kushner-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQCdi57_2XoLEB_p,1164,1416,1592,https://m.facebook.com/story.php?story_fbid=10152228517259999&id=5281959998,https://www.nytimes.com/2020/03/13/us/politics/coronavirus-jared-kushner-kloss.html?smid=fb-nytimes&smtyp=cur,14-03-2020,07:25:59
1.02E+16,"“You are not using more of it. You are just filling up your closet with it,"" one manufacturer said of panicky toilet paper purchases.
NYTIMES.COM
Is There Really a Toilet Paper Shortage?","“You are not using more of it. You are just filling up your closet with it,"" one manufacturer said of panicky toilet paper purchases.","NYTIMES.COM
Is There Really a Toilet Paper Shortage?",14-03-2020 06:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCH37tFXjDAY4RZ&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fbusiness%2F13toiletpaper-1%2F13toiletpaper-1-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQByNHivkV1cUuPV,1469,417,472,https://m.facebook.com/story.php?story_fbid=10152228492109999&id=5281959998,https://www.nytimes.com/2020/03/13/business/toilet-paper-shortage.html?smid=fb-nytimes&smtyp=cur,14-03-2020,06:55:09
